pair,datetime_utc,actual_return,tech_signal,ml_signal,sg_signal,sg_policy,regime,target_regime,regime_confidence
GBPJPY,2015-11-01 20:00:00,-0.002130843134685483,0.0,-1,1.0,default_regime,1,1,0.9958301
GBPJPY,2015-11-02 00:00:00,0.0017545091607269457,0.0,1,1.0,default_regime,1,1,0.99564147
GBPJPY,2015-11-02 04:00:00,0.003183613268393822,0.0,-1,1.0,default_regime,1,1,0.9957009
GBPJPY,2015-11-02 08:00:00,-0.0023128842197173254,0.0,-1,1.0,default_regime,1,1,0.99572104
GBPJPY,2015-11-02 12:00:00,-0.0001074563996693672,0.0,1,1.0,default_regime,1,1,0.99582374
GBPJPY,2015-11-02 16:00:00,0.0009344841414952544,1.0,1,1.0,default_regime,1,1,0.9956785
GBPJPY,2015-11-02 20:00:00,-0.0012784222360293375,1.0,-1,1.0,default_regime,1,1,0.99561644
GBPJPY,2015-11-03 00:00:00,0.0013643079865625662,1.0,1,1.0,default_regime,1,1,0.9954926
GBPJPY,2015-11-03 04:00:00,-0.000993504709572048,1.0,-1,1.0,default_regime,1,1,0.9954867
GBPJPY,2015-11-03 08:00:00,0.00231843094623282,1.0,-1,0.0,default_regime,1,1,0.9934455
GBPJPY,2015-11-03 12:00:00,0.0017138974464638921,1.0,-1,0.0,default_regime,1,1,0.99448377
GBPJPY,2015-11-03 16:00:00,-0.0009690623608418016,1.0,-1,0.0,default_regime,0,0,0.9977023
GBPJPY,2015-11-03 20:00:00,0.0009530082048219361,0.0,-1,0.0,default_regime,0,0,0.9979001
GBPJPY,2015-11-04 00:00:00,-0.00014985121942718473,1.0,-1,0.0,default_regime,0,0,0.9979571
GBPJPY,2015-11-04 04:00:00,0.00021406629714931563,0.0,-1,1.0,default_regime,0,0,0.99768376
GBPJPY,2015-11-04 08:00:00,0.0010856806224196966,1.0,-1,1.0,default_regime,0,0,0.9976445
GBPJPY,2015-11-04 12:00:00,-0.0004811907960849994,1.0,-1,0.0,default_regime,2,2,0.99861205
GBPJPY,2015-11-04 16:00:00,-2.1391632663821677e-05,0.0,-1,1.0,default_regime,0,0,0.9976445
GBPJPY,2015-11-04 20:00:00,-0.000588449292652677,0.0,1,0.0,default_regime,2,2,0.9986014
GBPJPY,2015-11-05 00:00:00,0.0025492289966255305,1.0,-1,0.0,default_regime,0,0,0.99771595
GBPJPY,2015-11-05 04:00:00,0.0015839792114637698,0.0,1,0.0,default_regime,0,0,0.9976445
GBPJPY,2015-11-05 08:00:00,-0.012154505121328056,0.0,-1,0.0,default_regime,2,2,0.9986014
GBPJPY,2015-11-05 12:00:00,-0.001960017365912704,0.0,1,0.0,default_regime,4,4,0.99473816
GBPJPY,2015-11-05 16:00:00,0.0002972193798107234,0.0,1,0.0,default_regime,4,4,0.99574465
GBPJPY,2015-11-05 20:00:00,0.0001728869971674977,1.0,1,0.0,default_regime,4,4,0.9958449
GBPJPY,2015-11-06 00:00:00,0.0005238811611717034,0.0,1,-1.0,default_regime,4,4,0.9958449
GBPJPY,2015-11-06 04:00:00,-0.0033478401483412173,0.0,1,0.0,default_regime,4,4,0.9960097
GBPJPY,2015-11-06 08:00:00,0.006103145581466886,0.0,1,0.0,default_regime,2,2,0.9970523
GBPJPY,2015-11-06 12:00:00,-0.0019726955242011144,0.0,-1,0.0,default_regime,2,2,0.9975068
GBPJPY,2015-11-06 16:00:00,0.0001996024142335718,0.0,1,0.0,default_regime,4,4,0.9960454
GBPJPY,2015-11-06 20:00:00,0.0002696697101752083,0.0,1,-1.0,default_regime,4,4,0.9963408
GBPJPY,2015-11-08 20:00:00,0.002310782250048055,0.0,1,0.0,default_regime,2,2,0.9973247
GBPJPY,2015-11-09 00:00:00,0.0005109903372651126,0.0,1,0.0,default_regime,2,2,0.9975262
GBPJPY,2015-11-09 04:00:00,0.002760207532763899,0.0,-1,0.0,default_regime,2,2,0.99774677
GBPJPY,2015-11-09 08:00:00,-0.0010784738227709333,0.0,-1,0.0,default_regime,2,2,0.9977204
GBPJPY,2015-11-09 12:00:00,-0.00123550314117123,0.0,1,0.0,default_regime,3,3,0.9936859
GBPJPY,2015-11-09 16:00:00,-2.687572396656953e-05,0.0,1,0.0,default_regime,3,3,0.9955472
GBPJPY,2015-11-09 20:00:00,0.0001074985623104,0.0,1,0.0,default_regime,2,2,0.99761534
GBPJPY,2015-11-10 00:00:00,0.0014340000040490193,0.0,-1,0.0,default_regime,2,2,0.99776363
GBPJPY,2015-11-10 04:00:00,-0.0010202383946855702,0.0,-1,0.0,default_regime,3,3,0.99599576
GBPJPY,2015-11-10 08:00:00,0.0005693139920351942,0.0,1,0.0,default_regime,3,3,0.99644715
GBPJPY,2015-11-10 12:00:00,-0.00033832678931063087,0.0,1,0.0,default_regime,2,2,0.9981645
GBPJPY,2015-11-10 16:00:00,0.0006443333788929734,0.0,1,1.0,default_regime,0,0,0.99775773
GBPJPY,2015-11-10 20:00:00,0.0007565615979306077,0.0,1,1.0,default_regime,0,0,0.9976922
GBPJPY,2015-11-11 00:00:00,0.00012335647623730236,0.0,-1,1.0,default_regime,0,0,0.9975737
GBPJPY,2015-11-11 04:00:00,0.001382696155809183,0.0,-1,1.0,default_regime,0,0,0.9973999
GBPJPY,2015-11-11 08:00:00,0.0005835883351594513,0.0,-1,1.0,default_regime,0,0,0.9976089
GBPJPY,2015-11-11 12:00:00,0.0010057564349550518,0.0,-1,1.0,default_regime,0,0,0.9975654
GBPJPY,2015-11-11 16:00:00,-0.0009094168055740683,0.0,-1,1.0,default_regime,0,0,0.9975654
GBPJPY,2015-11-11 20:00:00,0.0016790998838196237,0.0,1,1.0,default_regime,0,0,0.9975654
GBPJPY,2015-11-12 00:00:00,-0.0013045339745693164,1.0,-1,1.0,default_regime,0,0,0.9975654
GBPJPY,2015-11-12 04:00:00,-0.0008402934563519064,0.0,-1,0.0,default_regime,2,2,0.9986527
GBPJPY,2015-11-12 08:00:00,4.818877149020613e-05,1.0,-1,0.0,default_regime,2,2,0.9987393
GBPJPY,2015-11-12 12:00:00,-0.0006855698532099119,1.0,-1,0.0,default_regime,2,2,0.9987393
GBPJPY,2015-11-12 16:00:00,0.0004017580988209087,1.0,-1,0.0,default_regime,2,2,0.9987393
GBPJPY,2015-11-12 20:00:00,-0.001409541703638297,0.0,1,0.0,default_regime,2,2,0.9987393
GBPJPY,2015-11-13 00:00:00,0.0009649198793101388,0.0,-1,0.0,default_regime,2,2,0.9987393
GBPJPY,2015-11-13 04:00:00,-0.00033225618328943974,0.0,-1,0.0,default_regime,2,2,0.9987393
GBPJPY,2015-11-13 08:00:00,0.00036976204358452514,0.0,-1,0.0,default_regime,2,2,0.9987393
GBPJPY,2015-11-13 12:00:00,0.0013118196817603872,0.0,-1,0.0,default_regime,2,2,0.9987393
GBPJPY,2015-11-13 16:00:00,-0.0005941214269889903,0.0,-1,0.0,default_regime,2,2,0.99873227
GBPJPY,2015-11-13 20:00:00,-0.003556040830920219,0.0,-1,0.0,default_regime,2,2,0.9987393
GBPJPY,2015-11-15 20:00:00,0.0007358450867934873,0.0,1,0.0,default_regime,2,2,0.99865603
GBPJPY,2015-11-16 00:00:00,0.0007567646259738636,1.0,-1,0.0,default_regime,2,2,0.9987393
GBPJPY,2015-11-16 04:00:00,0.0030480887348878745,0.0,-1,0.0,default_regime,2,2,0.9987393
GBPJPY,2015-11-16 08:00:00,0.00046523443039098427,0.0,-1,0.0,default_regime,2,2,0.9987269
GBPJPY,2015-11-16 12:00:00,0.001511853376451096,0.0,-1,0.0,default_regime,2,2,0.99865615
GBPJPY,2015-11-16 16:00:00,0.00018148239136850266,1.0,-1,0.0,default_regime,2,2,0.9986527
GBPJPY,2015-11-16 20:00:00,-0.0004697868428640887,1.0,-1,0.0,default_regime,2,2,0.9986527
GBPJPY,2015-11-17 00:00:00,-0.0005608300431420236,0.0,-1,0.0,default_regime,2,2,0.9986527
GBPJPY,2015-11-17 04:00:00,0.001019942362890395,1.0,-1,0.0,default_regime,2,2,0.99865663
GBPJPY,2015-11-17 08:00:00,0.002537328319316001,1.0,-1,1.0,default_regime,0,0,0.9975654
GBPJPY,2015-11-17 12:00:00,-0.0005218650937446296,0.0,-1,0.0,default_regime,0,0,0.9977889
GBPJPY,2015-11-17 16:00:00,0.00046330196666997177,0.0,-1,0.0,default_regime,0,0,0.9978148
GBPJPY,2015-11-17 20:00:00,-0.0018918355642596654,0.0,-1,0.0,default_regime,2,2,0.99824095
GBPJPY,2015-11-18 00:00:00,0.00028267043748795575,1.0,-1,0.0,default_regime,0,0,0.99784136
GBPJPY,2015-11-18 04:00:00,0.0007942494627240696,1.0,-1,0.0,default_regime,0,0,0.99810445
GBPJPY,2015-11-18 08:00:00,0.0017408761480605715,1.0,-1,0.0,default_regime,0,0,0.9980447
GBPJPY,2015-11-18 12:00:00,0.0008666456307616745,0.0,-1,0.0,default_regime,0,0,0.9981001
GBPJPY,2015-11-18 16:00:00,0.0002710048717754056,0.0,-1,0.0,default_regime,0,0,0.9981001
GBPJPY,2015-11-18 20:00:00,0.0003612256211986568,0.0,-1,0.0,default_regime,0,0,0.99816775
GBPJPY,2015-11-19 00:00:00,0.0003929502649873787,0.0,-1,0.0,default_regime,0,0,0.99821633
GBPJPY,2015-11-19 04:00:00,-0.0025462958262807913,0.0,-1,0.0,default_regime,0,0,0.9980996
GBPJPY,2015-11-19 08:00:00,-0.00011710474500522482,1.0,-1,0.0,default_regime,0,0,0.99769527
GBPJPY,2015-11-19 12:00:00,7.984563182104865e-05,0.0,-1,0.0,default_regime,2,2,0.99878067
GBPJPY,2015-11-19 16:00:00,-1.5968616346447465e-05,0.0,-1,0.0,default_regime,2,2,0.9987872
GBPJPY,2015-11-19 20:00:00,0.00039913892959301996,0.0,1,0.0,default_regime,2,2,0.9987872
GBPJPY,2015-11-20 00:00:00,-0.00039381602914450166,0.0,-1,0.0,default_regime,2,2,0.99873525
GBPJPY,2015-11-20 04:00:00,-0.0015235054218607127,0.0,-1,0.0,default_regime,2,2,0.99878746
GBPJPY,2015-11-20 08:00:00,-0.0038938716792267123,0.0,-1,0.0,default_regime,2,2,0.9987748
GBPJPY,2015-11-20 12:00:00,-0.0012370307488169649,0.0,1,0.0,default_regime,2,2,0.99863976
GBPJPY,2015-11-20 16:00:00,-0.0006110471071589445,1.0,-1,0.0,default_regime,3,3,0.9956963
GBPJPY,2015-11-20 20:00:00,0.0010503414575051353,0.0,1,0.0,default_regime,3,3,0.9963025
GBPJPY,2015-11-22 20:00:00,0.0006371694898950615,0.0,-1,0.0,default_regime,3,3,0.9968267
GBPJPY,2015-11-23 00:00:00,-0.0013337013254484634,0.0,-1,0.0,default_regime,2,2,0.997934
GBPJPY,2015-11-23 04:00:00,-0.0013408494411650534,0.0,-1,-1.0,default_regime,3,3,0.9968028
GBPJPY,2015-11-23 08:00:00,-0.0015952693183899115,0.0,-1,-1.0,default_regime,3,3,0.99698454
GBPJPY,2015-11-23 12:00:00,-0.0017593561099830993,0.0,1,-1.0,default_regime,3,3,0.99696654
GBPJPY,2015-11-23 16:00:00,0.001388373404813093,0.0,1,-1.0,default_regime,3,3,0.9969613
GBPJPY,2015-11-23 20:00:00,-0.0009199855388010858,0.0,-1,-1.0,default_regime,3,3,0.9969613
GBPJPY,2015-11-24 00:00:00,-5.382522411558508e-06,0.0,1,-1.0,default_regime,3,3,0.9969613
GBPJPY,2015-11-24 04:00:00,-0.003191549423196195,0.0,-1,-1.0,default_regime,3,3,0.9969613
GBPJPY,2015-11-24 08:00:00,-0.0035864532323270264,0.0,1,-1.0,default_regime,4,4,0.99460864
GBPJPY,2015-11-24 12:00:00,0.0012293896032139885,0.0,1,0.0,default_regime,4,4,0.9960718
GBPJPY,2015-11-24 16:00:00,-7.577766835746448e-05,0.0,-1,0.0,default_regime,3,3,0.9949149
GBPJPY,2015-11-24 20:00:00,0.0002922536566038008,0.0,-1,0.0,default_regime,3,3,0.99636877
GBPJPY,2015-11-25 00:00:00,-0.0014783809820813837,0.0,1,0.0,default_regime,3,3,0.99708086
GBPJPY,2015-11-25 04:00:00,0.0012781423185737647,0.0,1,0.0,default_regime,3,3,0.99708086
GBPJPY,2015-11-25 08:00:00,0.0020437963318667837,0.0,-1,0.0,default_regime,4,4,0.9941268
GBPJPY,2015-11-25 12:00:00,0.002987878134297769,0.0,-1,0.0,default_regime,4,4,0.9951174
GBPJPY,2015-11-25 16:00:00,-0.0009159088610635441,0.0,-1,0.0,default_regime,4,4,0.9959073
GBPJPY,2015-11-25 20:00:00,-0.0003234623437171902,0.0,1,0.0,default_regime,4,4,0.9957359
GBPJPY,2015-11-26 00:00:00,-0.0016998959871844708,0.0,1,-1.0,default_regime,4,4,0.99541545
GBPJPY,2015-11-26 04:00:00,-0.001908402684389317,0.0,-1,0.0,default_regime,4,4,0.9955052
GBPJPY,2015-11-26 08:00:00,0.00309054119701906,0.0,1,0.0,default_regime,4,4,0.9953181
GBPJPY,2015-11-26 12:00:00,-0.0018358833863215077,0.0,-1,0.0,default_regime,4,4,0.99561524
GBPJPY,2015-11-26 16:00:00,0.0008859645437415112,0.0,-1,0.0,default_regime,2,2,0.99840575
GBPJPY,2015-11-26 20:00:00,-0.0007454543835448488,0.0,-1,0.0,default_regime,2,2,0.9986149
GBPJPY,2015-11-27 00:00:00,-0.0018173464179188504,0.0,1,0.0,default_regime,3,3,0.99519926
GBPJPY,2015-11-27 04:00:00,-0.001403128827751801,0.0,1,0.0,default_regime,4,4,0.99365187
GBPJPY,2015-11-27 08:00:00,0.0017657800830082923,0.0,-1,0.0,default_regime,4,4,0.9939691
GBPJPY,2015-11-27 12:00:00,-8.659133226166097e-05,0.0,-1,0.0,default_regime,2,2,0.9984517
GBPJPY,2015-11-27 16:00:00,-0.001771354899269898,0.0,-1,0.0,default_regime,2,2,0.9985207
GBPJPY,2015-11-27 20:00:00,0.0013978438641723857,0.0,1,0.0,default_regime,2,2,0.9985923
GBPJPY,2015-11-29 20:00:00,-0.0014737517770666599,0.0,-1,0.0,default_regime,2,2,0.9986473
GBPJPY,2015-11-30 00:00:00,0.0015928574022413698,0.0,-1,0.0,default_regime,2,2,0.9986016
GBPJPY,2015-11-30 04:00:00,-0.00035735944242389447,0.0,-1,0.0,default_regime,2,2,0.9986596
GBPJPY,2015-11-30 08:00:00,0.004959116443657385,0.0,-1,0.0,default_regime,2,2,0.99864966
GBPJPY,2015-11-30 12:00:00,-0.0010297745919510244,0.0,-1,0.0,default_regime,2,2,0.99863607
GBPJPY,2015-11-30 16:00:00,0.0007010089423050825,0.0,-1,0.0,default_regime,2,2,0.9986016
GBPJPY,2015-11-30 20:00:00,-0.0011704203252477828,0.0,-1,0.0,default_regime,2,2,0.9986008
GBPJPY,2015-12-01 00:00:00,0.0012027627234395082,0.0,1,0.0,default_regime,2,2,0.99861586
GBPJPY,2015-12-01 04:00:00,0.0007543591538190997,0.0,-1,0.0,default_regime,2,2,0.99860173
GBPJPY,2015-12-01 08:00:00,-0.0037991260226695888,0.0,-1,0.0,default_regime,2,2,0.9985839
GBPJPY,2015-12-01 12:00:00,0.0015289407637128084,0.0,-1,0.0,default_regime,2,2,0.9986327
GBPJPY,2015-12-01 16:00:00,0.00033465034748930396,0.0,-1,0.0,default_regime,2,2,0.99864906
GBPJPY,2015-12-01 20:00:00,0.0004640070871307596,0.0,-1,0.0,default_regime,2,2,0.9986327
GBPJPY,2015-12-02 00:00:00,0.0005824017766096662,0.0,-1,0.0,default_regime,2,2,0.9987239
GBPJPY,2015-12-02 04:00:00,-0.002245190785819382,0.0,-1,0.0,default_regime,2,2,0.9987204
GBPJPY,2015-12-02 08:00:00,-0.003241739522224875,0.0,-1,0.0,default_regime,2,2,0.9987612
GBPJPY,2015-12-02 12:00:00,-0.0027031591293626414,-1.0,-1,0.0,default_regime,2,2,0.9985454
GBPJPY,2015-12-02 16:00:00,0.0011896388758086164,-1.0,-1,0.0,default_regime,2,2,0.9982193
GBPJPY,2015-12-02 20:00:00,-0.0005158795997148198,0.0,-1,0.0,default_regime,2,2,0.9978962
GBPJPY,2015-12-03 00:00:00,0.0008795505086933707,-1.0,-1,0.0,default_regime,2,2,0.99772555
GBPJPY,2015-12-03 04:00:00,0.0005967849743911724,0.0,-1,0.0,default_regime,2,2,0.9977119
GBPJPY,2015-12-03 08:00:00,0.00450776633544773,-1.0,-1,0.0,default_regime,2,2,0.99784446
GBPJPY,2015-12-03 12:00:00,0.0007664076368235921,0.0,-1,0.0,default_regime,2,2,0.997821
GBPJPY,2015-12-03 16:00:00,0.0013478834881591616,0.0,-1,0.0,default_regime,2,2,0.99787545
GBPJPY,2015-12-03 20:00:00,-0.0009379346720784526,0.0,-1,0.0,default_regime,2,2,0.99787545
GBPJPY,2015-12-04 00:00:00,-0.001116965854418379,0.0,1,0.0,default_regime,2,2,0.9978763
GBPJPY,2015-12-04 04:00:00,0.00245352581323724,1.0,1,0.0,default_regime,2,2,0.9978763
GBPJPY,2015-12-04 08:00:00,0.0013455330340037801,1.0,-1,0.0,default_regime,2,2,0.99785006
GBPJPY,2015-12-04 12:00:00,0.0006559633756011722,0.0,-1,0.0,default_regime,2,2,0.99773055
GBPJPY,2015-12-04 16:00:00,-0.0006720990443041797,1.0,-1,1.0,default_regime,1,1,0.9965019
GBPJPY,2015-12-04 20:00:00,0.0011342410268428832,0.0,-1,0.0,default_regime,2,2,0.99731797
GBPJPY,2015-12-06 20:00:00,-4.29809433309192e-05,1.0,1,0.0,default_regime,2,2,0.99715185
GBPJPY,2015-12-07 00:00:00,0.00025785795392922734,0.0,1,0.0,default_regime,2,2,0.99739146
GBPJPY,2015-12-07 04:00:00,-0.001268442297399069,1.0,-1,0.0,default_regime,2,2,0.9974189
GBPJPY,2015-12-07 08:00:00,-0.0009147063892403446,1.0,-1,0.0,default_regime,2,2,0.99756455
GBPJPY,2015-12-07 12:00:00,-0.00010766754426102912,1.0,-1,0.0,default_regime,0,0,0.9981293
GBPJPY,2015-12-07 16:00:00,-0.0011635487390538977,1.0,-1,1.0,default_regime,0,0,0.9981293
GBPJPY,2015-12-07 20:00:00,-0.0015697023755965914,0.0,-1,0.0,default_regime,0,0,0.9981293
GBPJPY,2015-12-08 00:00:00,0.000259089732859585,0.0,-1,0.0,default_regime,0,0,0.99806005
GBPJPY,2015-12-08 04:00:00,-0.0033896596576369164,0.0,-1,0.0,default_regime,2,2,0.99802256
GBPJPY,2015-12-08 08:00:00,-0.0025864537457048367,0.0,1,0.0,default_regime,2,2,0.9983625
GBPJPY,2015-12-08 12:00:00,0.001811761755359977,0.0,1,0.0,default_regime,2,2,0.9978877
GBPJPY,2015-12-08 16:00:00,-0.00012465685506899012,0.0,-1,0.0,default_regime,2,2,0.9976943
GBPJPY,2015-12-08 20:00:00,-0.001122611518098255,0.0,1,0.0,default_regime,3,3,0.9971534
GBPJPY,2015-12-09 00:00:00,0.001236429263491572,0.0,-1,0.0,default_regime,2,2,0.9973671
GBPJPY,2015-12-09 04:00:00,0.0015975006578825485,0.0,-1,0.0,default_regime,2,2,0.9972933
GBPJPY,2015-12-09 08:00:00,0.0029338289113375253,0.0,-1,0.0,default_regime,2,2,0.9974533
GBPJPY,2015-12-09 12:00:00,-0.00891996961902917,0.0,-1,0.0,default_regime,4,4,0.99570173
GBPJPY,2015-12-09 16:00:00,0.005477383579530565,0.0,1,0.0,default_regime,4,4,0.99577504
GBPJPY,2015-12-09 20:00:00,-0.000969519784545666,0.0,-1,0.0,default_regime,4,4,0.995946
GBPJPY,2015-12-10 00:00:00,0.0009641060830083809,0.0,1,-1.0,default_regime,4,4,0.9957546
GBPJPY,2015-12-10 04:00:00,-0.002607393786744559,0.0,1,-1.0,default_regime,4,4,0.995946
GBPJPY,2015-12-10 08:00:00,8.684183393699742e-05,0.0,1,-1.0,default_regime,4,4,0.99570036
GBPJPY,2015-12-10 12:00:00,0.0003852696799722432,0.0,1,-1.0,default_regime,4,4,0.99567443
GBPJPY,2015-12-10 16:00:00,0.0009381346992575948,0.0,-1,-1.0,default_regime,4,4,0.9954983
GBPJPY,2015-12-10 20:00:00,0.002327974631571198,-1.0,-1,0.0,default_regime,2,2,0.9982108
GBPJPY,2015-12-11 00:00:00,-0.0010604512239432962,0.0,-1,0.0,default_regime,2,2,0.9985898
GBPJPY,2015-12-11 04:00:00,-0.004448816196108647,0.0,-1,-1.0,default_regime,4,4,0.9946042
GBPJPY,2015-12-11 08:00:00,0.000635981920413326,0.0,1,-1.0,default_regime,4,4,0.9948225
GBPJPY,2015-12-11 12:00:00,-0.0005435491719684348,0.0,-1,0.0,default_regime,2,2,0.9984419
GBPJPY,2015-12-11 16:00:00,0.0009836075275471332,0.0,-1,0.0,default_regime,2,2,0.9984315
GBPJPY,2015-12-11 20:00:00,-0.0022457805910342595,-1.0,-1,0.0,default_regime,2,2,0.99854183
GBPJPY,2015-12-13 20:00:00,0.001898096219746932,0.0,1,0.0,default_regime,2,2,0.99839157
GBPJPY,2015-12-14 00:00:00,-0.00019019103388116164,0.0,-1,0.0,default_regime,2,2,0.99855417
GBPJPY,2015-12-14 04:00:00,-0.006619399200443433,-1.0,-1,-1.0,default_regime,4,4,0.9945754
GBPJPY,2015-12-14 08:00:00,-0.001702817725439348,0.0,-1,-1.0,default_regime,4,4,0.9957688
GBPJPY,2015-12-14 12:00:00,0.002523077082740423,0.0,1,-1.0,default_regime,4,4,0.9961434
GBPJPY,2015-12-14 16:00:00,0.0034922333378997624,0.0,-1,0.0,default_regime,2,2,0.9969831
GBPJPY,2015-12-14 20:00:00,-0.0005230581585559444,0.0,-1,-1.0,default_regime,4,4,0.99588746
GBPJPY,2015-12-15 00:00:00,-0.004238127588883571,-1.0,1,-1.0,default_regime,4,4,0.9965293
GBPJPY,2015-12-15 04:00:00,0.004897353920790492,0.0,1,-1.0,default_regime,4,4,0.9963677
GBPJPY,2015-12-15 08:00:00,-0.0023828944617120132,0.0,-1,-1.0,default_regime,4,4,0.9966186
GBPJPY,2015-12-15 12:00:00,-0.00024024024139571222,0.0,1,-1.0,default_regime,4,4,0.9962388
GBPJPY,2015-12-15 16:00:00,-0.00048065369827068546,0.0,1,-1.0,default_regime,4,4,0.9963247
GBPJPY,2015-12-15 20:00:00,0.0011084326642744218,0.0,1,-1.0,default_regime,4,4,0.99630475
GBPJPY,2015-12-16 00:00:00,0.0013143293768564522,0.0,-1,-1.0,default_regime,4,4,0.99646914
GBPJPY,2015-12-16 04:00:00,-0.002007638426652634,0.0,-1,-1.0,default_regime,4,4,0.9961994
GBPJPY,2015-12-16 08:00:00,-0.001951486782627773,0.0,-1,-1.0,default_regime,4,4,0.9960157
GBPJPY,2015-12-16 12:00:00,0.003686584748962134,0.0,1,0.0,default_regime,2,2,0.9980502
GBPJPY,2015-12-16 16:00:00,-0.00011448914682650436,0.0,-1,0.0,default_regime,2,2,0.9985461
GBPJPY,2015-12-16 20:00:00,-0.0017899147475313906,0.0,1,-1.0,default_regime,4,4,0.9949955
GBPJPY,2015-12-17 00:00:00,-0.0009617644746447107,0.0,1,0.0,default_regime,2,2,0.9985783
GBPJPY,2015-12-17 04:00:00,-0.001039307805214837,0.0,-1,-1.0,default_regime,4,4,0.99458534
GBPJPY,2015-12-17 08:00:00,-0.0007938833080048278,0.0,1,-1.0,default_regime,4,4,0.9948643
GBPJPY,2015-12-17 12:00:00,0.0017129054893937274,-1.0,1,0.0,default_regime,2,2,0.99846077
GBPJPY,2015-12-17 16:00:00,-0.0004539351606970553,0.0,-1,0.0,default_regime,2,2,0.998579
GBPJPY,2015-12-17 20:00:00,0.0028187190222031104,0.0,-1,0.0,default_regime,2,2,0.99865615
GBPJPY,2015-12-18 00:00:00,-0.007468360034120826,0.0,-1,-1.0,default_regime,4,4,0.99562234
GBPJPY,2015-12-18 04:00:00,-0.006229656677984166,0.0,1,-1.0,default_regime,4,4,0.99601656
GBPJPY,2015-12-18 08:00:00,0.000845759506475678,0.0,1,-1.0,default_regime,4,4,0.9966642
GBPJPY,2015-12-18 12:00:00,-0.0010006164853041527,0.0,-1,-1.0,default_regime,4,4,0.9966642
GBPJPY,2015-12-18 16:00:00,-0.0023312809063382447,0.0,1,-1.0,default_regime,4,4,0.9966642
GBPJPY,2015-12-18 20:00:00,0.0024197735449145307,0.0,1,-1.0,default_regime,4,4,0.9966642
GBPJPY,2015-12-20 20:00:00,6.636434025211064e-05,0.0,-1,-1.0,default_regime,4,4,0.9966642
GBPJPY,2015-12-21 00:00:00,7.188973224177857e-05,0.0,-1,-1.0,default_regime,4,4,0.9966642
GBPJPY,2015-12-21 04:00:00,-0.00021568470298378254,0.0,-1,-1.0,default_regime,4,4,0.9966642
GBPJPY,2015-12-21 08:00:00,-0.003007837595618643,-1.0,-1,-1.0,default_regime,4,4,0.9967746
GBPJPY,2015-12-21 12:00:00,-0.0005438160482064437,0.0,1,-1.0,default_regime,3,3,0.9951969
GBPJPY,2015-12-21 16:00:00,0.001879903064887041,0.0,-1,0.0,default_regime,3,3,0.9966323
GBPJPY,2015-12-21 20:00:00,0.0,-1.0,-1,0.0,default_regime,3,3,0.996974
GBPJPY,2015-12-22 00:00:00,-0.0005985236595513691,-1.0,1,0.0,default_regime,3,3,0.996974
GBPJPY,2015-12-22 04:00:00,-0.0027978568029847547,-1.0,1,0.0,default_regime,3,3,0.996974
GBPJPY,2015-12-22 08:00:00,-0.0036757376144902743,0.0,1,0.0,default_regime,3,3,0.996974
GBPJPY,2015-12-22 12:00:00,0.00041280130897528657,0.0,1,0.0,default_regime,3,3,0.996974
GBPJPY,2015-12-22 16:00:00,0.00033457871276258423,0.0,1,-1.0,default_regime,3,3,0.996974
GBPJPY,2015-12-22 20:00:00,0.000774677558324706,0.0,1,-1.0,default_regime,3,3,0.996974
GBPJPY,2015-12-23 00:00:00,0.001102462277166239,0.0,1,-1.0,default_regime,3,3,0.996974
GBPJPY,2015-12-23 04:00:00,0.0011457175891776787,0.0,1,-1.0,default_regime,3,3,0.996974
GBPJPY,2015-12-23 08:00:00,-0.00023904626214893407,0.0,1,-1.0,default_regime,3,3,0.99617445
GBPJPY,2015-12-23 12:00:00,-0.0008009433760769852,0.0,-1,-1.0,default_regime,3,3,0.9957551
GBPJPY,2015-12-23 16:00:00,0.0009288124383316445,0.0,1,-1.0,default_regime,3,3,0.995523
GBPJPY,2015-12-23 20:00:00,-0.0017860873587635315,0.0,-1,0.0,default_regime,2,2,0.9981963
GBPJPY,2015-12-24 00:00:00,-0.00014480726735010554,0.0,1,-1.0,default_regime,3,3,0.99569595
GBPJPY,2015-12-24 04:00:00,0.00022277172673389103,0.0,1,-1.0,default_regime,3,3,0.99616975
GBPJPY,2015-12-24 08:00:00,0.0007014067388803264,0.0,-1,-1.0,default_regime,3,3,0.99548894
GBPJPY,2015-12-24 12:00:00,-0.0016708255535525032,0.0,-1,-1.0,default_regime,3,3,0.9950067
GBPJPY,2015-12-24 16:00:00,-0.0009759390004153379,0.0,1,-1.0,default_regime,3,3,0.9948173
GBPJPY,2015-12-24 20:00:00,0.0017560050112650305,0.0,1,0.0,default_regime,2,2,0.9986278
GBPJPY,2015-12-25 00:00:00,-0.00038438505828208315,0.0,-1,-1.0,default_regime,3,3,0.9948173
GBPJPY,2015-12-25 04:00:00,-0.0002228995902305202,0.0,-1,-1.0,default_regime,3,3,0.9948173
GBPJPY,2015-12-27 20:00:00,0.0013533497466729542,0.0,-1,0.0,default_regime,2,2,0.99864477
GBPJPY,2015-12-28 00:00:00,0.0013515206662431225,0.0,-1,0.0,default_regime,2,2,0.9986971
GBPJPY,2015-12-28 04:00:00,-0.0016187038887262375,0.0,-1,0.0,default_regime,2,2,0.9987072
GBPJPY,2015-12-28 08:00:00,-0.00161575226116588,0.0,-1,0.0,default_regime,2,2,0.99869627
